time,joint_1_angle,joint_2_angle,joint_3_angle,joint_4_angle,joint_5_angle,joint_6_angle,joint_1_velocity,joint_2_velocity,joint_3_velocity,joint_4_velocity,joint_5_velocity,joint_6_velocity,joint_1_acceleration,joint_2_acceleration,joint_3_acceleration,joint_4_acceleration,joint_5_acceleration,joint_6_acceleration,quaternion_x,quaternion_y,quaternion_z,quaternion_w
8.60000000,0.78772505,-1.01024981,-0.46745747,-0.01833555,0.01370577,0.00080643,-0.81877273,0.72285637,0.32059569,0.02599630,-0.01876756,-0.00087368,0.01627899,0.12424246,0.07093775,-0.03671272,0.02046083,-0.00054382,0.00012901,0.37564057,-0.17038543,0.91096814
8.70000000,0.70584777,-0.93796417,-0.43539790,-0.01573592,0.01182902,0.00071907,-0.81714483,0.73528061,0.32768947,0.02232503,-0.01672148,-0.00092806,0.12514690,0.13272855,0.07658087,-0.03473614,0.01955544,-0.00042281,0.02410344,0.36348914,-0.16317579,0.91687966
8.80000000,0.62413329,-0.86443611,-0.40262895,-0.01350341,0.01015687,0.00062626,-0.80463014,0.74855347,0.33534755,0.01885142,-0.01476593,-0.00097034,0.24388043,0.14149759,0.08384938,-0.03122888,0.01792728,-0.00024234,0.04713683,0.34932449,-0.15692846,0.92256380
8.90000000,0.54367028,-0.78958077,-0.36909419,-0.01161827,0.00868028,0.00052923,-0.78024210,0.76270323,0.34373249,0.01572853,-0.01297321,-0.00099457,0.36899873,0.14819124,0.09203714,-0.02588417,0.01551384,0.00002296,0.06869460,0.33308024,-0.15179588,0.92806067
9.00000000,0.46564607,-0.71331044,-0.33472095,-0.01004542,0.00738296,0.00042977,-0.74334222,0.77752235,0.35293621,0.01314011,-0.01142182,-0.00099228,0.49289898,0.14868092,0.09939003,-0.01845549,0.01233669,0.00040486,0.08824616,0.31479542,-0.14785639,0.93341038
9.10000000,0.39131185,-0.63555821,-0.29942732,-0.00873141,0.00624077,0.00033054,-0.69405233,0.79239044,0.36287521,0.01129456,-0.01018815,-0.00095179,0.60067529,0.13588213,0.10193270,-0.00901202,0.00860969,0.00092806,0.10531234,0.29462322,-0.14510510,0.93864315
9.20000000,0.32190661,-0.55631916,-0.26313980,-0.00760195,0.00522196,0.00023536,-0.63398480,0.80597866,0.37306848,0.01039336,-0.00932719,-0.00085898,0.66641238,0.09774913,0.09109984,0.00142280,0.00489927,0.00155860,0.11952187,0.27282815,-0.14345117,0.94376961
9.30000000,0.25850813,-0.47572130,-0.22583296,-0.00656262,0.00428924,0.00014946,-0.56734356,0.81575357,0.38217846,0.01053564,-0.00883726,-0.00070312,0.65641191,0.01545372,0.05105369,0.00999487,0.00205603,0.00209018,0.13067088,0.24977178,-0.14272425,0.94877234
9.40000000,0.20177378,-0.39414594,-0.18761511,-0.00550905,0.00340551,0.00007915,-0.50170237,0.81729894,0.38728383,0.01153513,-0.00863166,-0.00049411,0.57020033,-0.12274563,-0.03102184,0.01315140,0.00037800,0.00217217,0.13877246,0.22589430,-0.14269313,0.95359983
9.50000000,0.15160354,-0.31241605,-0.14888673,-0.00435554,0.00254235,0.00002974,-0.44468233,0.80502438,0.38418165,0.01285027,-0.00859386,-0.00027689,0.48798136,-0.28976852,-0.13997856,0.00832641,0.00096652,0.00173515,0.14406951,0.20170856,-0.14309876,0.95816511
9.60000000,0.10713531,-0.23191361,-0.11046856,-0.00307051,0.00168296,0.00000205,-0.39588420,0.77604753,0.37018379,0.01368291,-0.00849720,-0.00010337,0.50152017,-0.43435704,-0.24544933,-0.00841411,0.00800342,0.00106126,0.14696477,0.17780165,-0.14370054,0.96236068
9.70000000,0.06754689,-0.15430886,-0.07345018,-0.00170222,0.00083324,-0.00000829,-0.34573218,0.73261182,0.34563886,0.01284150,-0.00769686,0.00000275,0.82540747,-0.46493581,-0.29566757,-0.05152606,0.03714172,0.00097728,0.14789098,0.15478947,-0.14431535,0.96609603
9.80000000,0.03297367,-0.08104767,-0.03888630,-0.00041807,0.00006356,-0.00000801,-0.26319143,0.68611824,0.31607210,0.00768889,-0.00398269,0.00010048,2.00215094,-6.24995110,-2.76313685,-0.12676536,0.08019073,-0.00131858,0.14726119,0.13322633,-0.14482778,0.96932440
9.90000000,0.00665453,-0.01243585,-0.00727909,0.00035082,-0.00033471,0.00000204,-0.06297634,0.06112313,0.03975842,-0.00498764,0.00403638,-0.00003138,0.59136731,-0.50293192,-0.33853281,0.01594782,-0.01496520,0.00034547,0.14549901,0.11345182,-0.14521147,0.97204544
10.00000000,0.00035689,-0.00632354,-0.00330324,-0.00014795,0.00006893,-0.00000110,-0.00383961,0.01082994,0.00590514,-0.00339286,0.00253986,0.00000317,0.59136731,-0.50293192,-0.33853281,0.01594782,-0.01496520,0.00034547,0.14519385,0.11141102,-0.14519374,0.97232972
